,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
10,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Sir  it is like going to unwelcome place   Imperial attitude   It is hard to change  Like Old landlords attitude of accepting his farmer’s highly qualified son daughter ,1440520694601641984,False, ShashiTharoor  TheQuint Sir  it is like going to unwelcome place   Imperial attitude   It is hard to change  Like Old landlords attitude of accepting his farmer’s highly qualified son daughter ,2021-09-22T03:37:51.000Z,India,"@ShashiTharoor @TheQuint Sir, it is like going to unwelcome place . Imperial attitude ! It is hard to change. Like Old landlords attitude of accepting his farmer’s highly qualified son/daughter.",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/WogXq7kvXM'],,
11,en,1440391843305320461,24705126, ShashiTharoor  MayaramArvind  TheQuint Simple don’t visit uk  if you want to visit then follow their law Seems more of imperial inferiority complex If have guts then put stricter conditions for their visitors ,1440517503596175367,False, ShashiTharoor  MayaramArvind  TheQuint Simple don’t visit uk  if you want to visit then follow their law Seems more of imperial inferiority complex If have guts then put stricter conditions for their visitors ,2021-09-22T03:25:11.000Z,India,"@ShashiTharoor @MayaramArvind @TheQuint Simple don’t visit uk..if you want to visit then follow their law.
Seems more of imperial inferiority complex.
If have guts then put stricter conditions for their visitors.",[],[],"['ShashiTharoor', 'MayaramArvind', 'TheQuint']",['https://t.co/Q5CrIPpN0G'],,
12,en,1440391843305320461,24705126, ShashiTharoor  MayaramArvind  TheQuint If the PM himself is accused of falsifying his degree how can they be accused  of distrusting certificates endorsed by his pic Interesting but objectionable observation  10 days quarantine for all the wrong reasons is highly regrettable  amp  also discriminatory ,1440517235068440588,False, ShashiTharoor  MayaramArvind  TheQuint If the PM himself is accused of falsifying his degree how can they be accused  of distrusting certificates endorsed by his pic Interesting but objectionable observation  10 days quarantine for all the wrong reasons is highly regrettable  amp  also discriminatory ,2021-09-22T03:24:07.000Z,India,@ShashiTharoor @MayaramArvind @TheQuint If the PM himself is accused of falsifying his degree how can they be accused  of distrusting certificates endorsed by his pic.Interesting but objectionable observation .10 days quarantine for all the wrong reasons is highly regrettable &amp; also discriminatory.,[],[],"['ShashiTharoor', 'MayaramArvind', 'TheQuint']",['https://t.co/VAr2pifLho'],,
13,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Excellent clarity of thought  Quite time  Congress made him the party President to provide an effective challenge to  ModiSarkar ,1440515099312078850,False, ShashiTharoor  TheQuint Excellent clarity of thought  Quite time  Congress made him the party President to provide an effective challenge to  ModiSarkar ,2021-09-22T03:15:37.000Z,India,@ShashiTharoor @TheQuint Excellent clarity of thought. Quite time #Congress made him the party President to provide an effective challenge to #ModiSarkar 🙄,['🙄'],['Congress'],"['ShashiTharoor', 'TheQuint']",['https://t.co/Y4wfFQz3fi'],,
14,en,1440391843305320461,24705126, ShashiTharoor  TheQuint British quarantine policy in short means Oxford gave different formulas to manufacture  COVID19 vaccines  to  AstraZeneca  amp   SerumInstituteOfIndia  This is just wrong  offensive  amp  laden with stink of colonialism ,1440513835966685185,False, ShashiTharoor  TheQuint British quarantine policy in short means Oxford gave different formulas to manufacture  COVID19 vaccines  to  AstraZeneca  amp   SerumInstituteOfIndia  This is just wrong  offensive  amp  laden with stink of colonialism ,2021-09-22T03:10:36.000Z,India,"@ShashiTharoor @TheQuint British quarantine policy in short means Oxford gave different formulas to manufacture #COVID19 vaccines  to #AstraZeneca &amp; #SerumInstituteOfIndia. This is just wrong, offensive &amp; laden with stink of colonialism.",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/WMswKp8cQH'],,
15,en,1440391843305320461,24705126, DipankarDoc  ShashiTharoor  TheQuint Brown coolie spotted,1440510790985928704,False, DipankarDoc  ShashiTharoor  TheQuint Brown coolie spotted,2021-09-22T02:58:30.000Z,India,@DipankarDoc @ShashiTharoor @TheQuint Brown coolie spotted,[],[],"['DipankarDoc', 'ShashiTharoor', 'TheQuint']",[],,
16,en,1440391843305320461,24705126, ShashiTharoor  TheQuint 3 000kg of Afghan heroine seized from Adani operated port   care to speak about that  That happened on our own land ,1440502907535720448,False, ShashiTharoor  TheQuint 3 000kg of Afghan heroine seized from Adani operated port   care to speak about that  That happened on our own land ,2021-09-22T02:27:11.000Z,India,"@ShashiTharoor @TheQuint 3,000kg of Afghan heroine seized from Adani-operated port , care to speak about that. That happened on our own land.",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/YX5ar31e0P'],,
17,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Hindu Keralites  India s next refugees out of their own state https   t co Weu11bEYrY,1440502580971335692,False, ShashiTharoor  TheQuint Hindu Keralites  India s next refugees out of their own state https   t co Weu11bEYrY,2021-09-22T02:25:53.000Z,India,"@ShashiTharoor @TheQuint Hindu Keralites, India's next refugees out of their own state 
https://t.co/Weu11bEYrY",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/Weu11bEYrY'],,
18,en,1440391843305320461,24705126, DipankarDoc  ShashiTharoor  TheQuint Certificates can be bought and faked anywhere sir  India doesn t have a copyright on Photoshop usage ,1440502149268402181,False, DipankarDoc  ShashiTharoor  TheQuint Certificates can be bought and faked anywhere sir  India doesn t have a copyright on Photoshop usage ,2021-09-22T02:24:10.000Z,India,@DipankarDoc @ShashiTharoor @TheQuint Certificates can be bought and faked anywhere sir. India doesn't have a copyright on Photoshop usage.,[],[],"['DipankarDoc', 'ShashiTharoor', 'TheQuint']",[],,
19,en,1440391843305320461,24705126, ShashiTharoor  TheQuint The problem is also of Modijis photo on the certificates  Perhaps the cowin website should be able to reissue new certificates without the PMs face  Probably it will be more acceptable to everybody ,1440499685752389638,False, ShashiTharoor  TheQuint The problem is also of Modijis photo on the certificates  Perhaps the cowin website should be able to reissue new certificates without the PMs face  Probably it will be more acceptable to everybody ,2021-09-22T02:14:22.000Z,India,@ShashiTharoor @TheQuint The problem is also of Modijis photo on the certificates. Perhaps the cowin website should be able to reissue new certificates without the PMs face. Probably it will be more acceptable to everybody.,[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/gSw4euzI0c'],,
20,en,1440391843305320461,24705126, ShashiTharoor  TheQuint If we do gimmicks like 2 5 cr  vaccinations on PMs birthday which doubled in two hours    it all looks fake and shows we are non serious    this was bound to happen ,1440496750020628483,False, ShashiTharoor  TheQuint If we do gimmicks like 2 5 cr  vaccinations on PMs birthday which doubled in two hours    it all looks fake and shows we are non serious    this was bound to happen ,2021-09-22T02:02:42.000Z,India,@ShashiTharoor @TheQuint If we do gimmicks like 2.5 cr. vaccinations on PMs birthday which doubled in two hours... it all looks fake and shows we are non serious....this was bound to happen 😂,['😂'],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/4SAOw238So'],,
21,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Indian Govt should file a case against the vaccine suppliers for their poor quality  What of covaxin  Discrimination starts at home  Did  narendramodi trick Indians with covaxin  He is going to usa on that vax  Or did he lie ,1440490286870790148,False, ShashiTharoor  TheQuint Indian Govt should file a case against the vaccine suppliers for their poor quality  What of covaxin  Discrimination starts at home  Did  narendramodi trick Indians with covaxin  He is going to usa on that vax  Or did he lie ,2021-09-22T01:37:02.000Z,India,@ShashiTharoor @TheQuint Indian Govt should file a case against the vaccine suppliers for their poor quality? What of covaxin? Discrimination starts at home! Did @narendramodi trick Indians with covaxin? He is going to usa on that vax. Or did he lie?,[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/VP7FkKjkj4'],,
22,en,1440391843305320461,24705126, ShashiTharoor  TheQuint I agree that the position taken by Britain is not right  But even the neighbouring state of Karnataka has made a similar rule for people from kerala  Why should we blame the brits when we are not right within the country ,1440481047737602058,False, ShashiTharoor  TheQuint I agree that the position taken by Britain is not right  But even the neighbouring state of Karnataka has made a similar rule for people from kerala  Why should we blame the brits when we are not right within the country ,2021-09-22T01:00:19.000Z,India,@ShashiTharoor @TheQuint I agree that the position taken by Britain is not right. But even the neighbouring state of Karnataka has made a similar rule for people from kerala. Why should we blame the brits when we are not right within the country?,[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/62p3ZQaYj2'],,
23,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Brilliant  people have to learn the  art of dragging PM s name  in any issue from you  Dr ST   But then  that s the only way to keep the  family  happy  isn t it  ,1440479071972904960,False, ShashiTharoor  TheQuint Brilliant  people have to learn the  art of dragging PM s name  in any issue from you  Dr ST   But then  that s the only way to keep the  family  happy  isn t it  ,2021-09-22T00:52:28.000Z,India,"@ShashiTharoor @TheQuint Brilliant, people have to learn the 'art of dragging PM's name' in any issue from you, Dr ST !!
But then, that's the only way to keep the 'family' happy, isn't it ?",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/Wb2zfxEEzw'],,
24,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Kudos to you for standing up against it ,1440461092287746052,False, ShashiTharoor  TheQuint Kudos to you for standing up against it ,2021-09-21T23:41:01.000Z,India,@ShashiTharoor @TheQuint Kudos to you for standing up against it.,[],[],"['ShashiTharoor', 'TheQuint']",[],,
25,en,1440391843305320461,24705126, ShashiTharoor  TheQuint The real problem with UK is that they perceive themselves as messiahs with former colonies India and Pak as equals  So even if UK is jabbed with same Covishield in the interest of treating us at par with failed Pak  they play this balancing tactic ,1440459159107891217,False, ShashiTharoor  TheQuint The real problem with UK is that they perceive themselves as messiahs with former colonies India and Pak as equals  So even if UK is jabbed with same Covishield in the interest of treating us at par with failed Pak  they play this balancing tactic ,2021-09-21T23:33:20.000Z,India,"@ShashiTharoor @TheQuint The real problem with UK is that they perceive themselves as messiahs with former colonies India and Pak as equals. So even if UK is jabbed with same Covishield in the interest of treating us at par with failed Pak, they play this balancing tactic.",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/QG6qtuZHu0'],,
26,en,1440391843305320461,24705126, ShashiTharoor  TheQuint Nothing imperial about https   t co lyhaJ80XE8 know more than I do  that any certificate can be bought or faked in India Unlike India every single life in UK matters and every citizen gets the same hospital treatment as the PM does Hence they take all precautions as needed ,1440446721440452609,False, ShashiTharoor  TheQuint Nothing imperial about https   t co lyhaJ80XE8 know more than I do  that any certificate can be bought or faked in India Unlike India every single life in UK matters and every citizen gets the same hospital treatment as the PM does Hence they take all precautions as needed ,2021-09-21T22:43:55.000Z,India,"@ShashiTharoor @TheQuint Nothing imperial about https://t.co/lyhaJ80XE8 know more than I do, that any certificate can be bought or faked in India.Unlike India,every single life in UK matters,and every citizen gets the same hospital treatment as the PM does.Hence they take all precautions as needed.",[],[],"['ShashiTharoor', 'TheQuint']","['https://t.co/lyhaJ80XE8', 'https://t.co/LafbJ1h3Ta']",,
27,en,1440391843305320461,24705126, ShashiTharoor  TheQuint The U K  government is charging its own people £120 for a PCR test if they want to fly abroad  why would they care about anyone else,1440422000090959881,False, ShashiTharoor  TheQuint The U K  government is charging its own people £120 for a PCR test if they want to fly abroad  why would they care about anyone else,2021-09-21T21:05:41.000Z,India,"@ShashiTharoor @TheQuint The U.K. government is charging its own people £120 for a PCR test if they want to fly abroad, why would they care about anyone else",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/ZN56DQwKEb'],,
28,en,1440391843305320461,24705126, ShashiTharoor  TheQuint UK health minister resigned for breaking covid rules   would Indian minister show same accountability  Not everything is about racism  it would be better to work on covishield certification rather than blaming imperial thinking  Grow up  ,1440405691189977098,False, ShashiTharoor  TheQuint UK health minister resigned for breaking covid rules   would Indian minister show same accountability  Not everything is about racism  it would be better to work on covishield certification rather than blaming imperial thinking  Grow up  ,2021-09-21T20:00:52.000Z,India,"@ShashiTharoor @TheQuint UK health minister resigned for breaking covid rules , would Indian minister show same accountability. Not everything is about racism, it would be better to work on covishield certification rather than blaming imperial thinking. Grow up !",[],[],"['ShashiTharoor', 'TheQuint']",['https://t.co/fCKhC5on9h'],,
29,en,1440377244858269700,24705126, ShashiTharoor Delighted to see   Ambassador Vidhu P  Nair college batch mate  amp  quiz partner with Mr Tharoor ,1440380124096909317,False, ShashiTharoor Delighted to see   Ambassador Vidhu P  Nair college batch mate  amp  quiz partner with Mr Tharoor ,2021-09-21T18:19:17.000Z,India,"@ShashiTharoor Delighted to see ! Ambassador Vidhu P. Nair,college batch mate &amp; quiz partner with Mr.Tharoor.",[],[],['ShashiTharoor'],[],,
30,en,1440377244858269700,24705126, ShashiTharoor He wasted his time on a total waste   ,1440379706998607880,False, ShashiTharoor He wasted his time on a total waste   ,2021-09-21T18:17:37.000Z,India,@ShashiTharoor He wasted his time on a total.waste !!,[],[],['ShashiTharoor'],[],,
31,en,1440377244858269700,24705126, ShashiTharoor Sir  for me you are one of nicest personality  I see your daily tweets and your efforts to perfection  Im proud to get u as a leader and I appreciate all of your work ,1440379101274001417,False, ShashiTharoor Sir  for me you are one of nicest personality  I see your daily tweets and your efforts to perfection  Im proud to get u as a leader and I appreciate all of your work ,2021-09-21T18:15:13.000Z,India,"@ShashiTharoor Sir, for me you are one of nicest personality. I see your daily tweets and your efforts to perfection. Im proud to get u as a leader and I appreciate all of your work.",[],[],['ShashiTharoor'],['https://t.co/HqxTlBFKrC'],,
32,en,1440152337079672832,24705126, sranganatharaju  ShashiTharoor There are successors of the  Sankaracharyas At his place at Kanchi Puram one can find only Iyer Brahmins  Some devotees belonging to lower castes may come to get his blessings  They will stand at a distance and get it ,1440541562706882573,False, sranganatharaju  ShashiTharoor There are successors of the  Sankaracharyas At his place at Kanchi Puram one can find only Iyer Brahmins  Some devotees belonging to lower castes may come to get his blessings  They will stand at a distance and get it ,2021-09-22T05:00:47.000Z,India,"@sranganatharaju @ShashiTharoor There are successors of the  Sankaracharyas.
At his place at Kanchi Puram one can find only Iyer Brahmins 
(Some devotees belonging to lower castes may come to get his blessings. They will stand at a distance and get it)",[],[],"['sranganatharaju', 'ShashiTharoor']",['https://t.co/W0YzCawARN'],,
33,en,1440152337079672832,24705126, sranganatharaju  ShashiTharoor Casteism remained with full force till first half of 20th century Some relaxation started late So I repeat again did Shankaracharya do anything against casteism  ,1440522315381370898,False, sranganatharaju  ShashiTharoor Casteism remained with full force till first half of 20th century Some relaxation started late So I repeat again did Shankaracharya do anything against casteism  ,2021-09-22T03:44:18.000Z,India,"@sranganatharaju @ShashiTharoor Casteism remained with full force till first half of 20th century.
Some relaxation started late.
So I repeat again did Shankaracharya do anything against casteism ?",[],[],"['sranganatharaju', 'ShashiTharoor']",['https://t.co/oA1GGa72tq'],,
34,en,1440152337079672832,24705126, NarayanannairPv  ShashiTharoor Even after such elaborate reply if your question remain the same and you choose to not understand then it is better that I don’t waste my time with you   Paschyati na pashyati moodo ,1440516727977086976,False, NarayanannairPv  ShashiTharoor Even after such elaborate reply if your question remain the same and you choose to not understand then it is better that I don’t waste my time with you   Paschyati na pashyati moodo ,2021-09-22T03:22:06.000Z,India,@NarayanannairPv @ShashiTharoor Even after such elaborate reply if your question remain the same and you choose to not understand then it is better that I don’t waste my time with you . Paschyati na pashyati moodo.,[],[],"['NarayanannairPv', 'ShashiTharoor']",['https://t.co/bXSzoM11V5'],,
35,en,1440152337079672832,24705126, sranganatharaju  ShashiTharoor Please answer my question question Don’t try to escape Did Sankaracharya do anything against casteism  ,1440511698524262414,False, sranganatharaju  ShashiTharoor Please answer my question question Don’t try to escape Did Sankaracharya do anything against casteism  ,2021-09-22T03:02:06.000Z,India,"@sranganatharaju @ShashiTharoor Please answer my question question.
Don’t try to escape.
Did Sankaracharya do anything against casteism ?",[],[],"['sranganatharaju', 'ShashiTharoor']",[],,
36,en,1440152337079672832,24705126, sujit kp  ShashiTharoor No ezhavas are already under Red Brigade,1440489427504013312,False, sujit kp  ShashiTharoor No ezhavas are already under Red Brigade,2021-09-22T01:33:37.000Z,India,"@sujit_kp @ShashiTharoor No ezhavas are already under
 Red Brigade😌",['😌'],[],"['sujit_kp', 'ShashiTharoor']",[],,
37,en,1440152337079672832,24705126, ShashiTharoor Please read and ensure what Tharoor has written  It is history and not politics he is talking about  Why do you guys drag in Shankaracharya here ,1440487578940047362,False, ShashiTharoor Please read and ensure what Tharoor has written  It is history and not politics he is talking about  Why do you guys drag in Shankaracharya here ,2021-09-22T01:26:16.000Z,India,@ShashiTharoor Please read and ensure what Tharoor has written. It is history and not politics he is talking about. Why do you guys drag in Shankaracharya here?,[],[],['ShashiTharoor'],['https://t.co/t9uk4gtt8y'],,
38,en,1440152337079672832,24705126, ShashiTharoor If I am not mistaken  did this not lead to the creation of Ezhava community in Kerala further dividing Hindus into the yellow brigade  akin to saffron brigade ,1440462455742746628,False, ShashiTharoor If I am not mistaken  did this not lead to the creation of Ezhava community in Kerala further dividing Hindus into the yellow brigade  akin to saffron brigade ,2021-09-21T23:46:26.000Z,India,"@ShashiTharoor If I am not mistaken, did this not lead to the creation of Ezhava community in Kerala further dividing Hindus into the yellow brigade, akin to saffron brigade?",[],[],['ShashiTharoor'],['https://t.co/8VDFaVktGG'],,
39,en,1440152337079672832,24705126, ShashiTharoor Hope people follow the same and stick to good moral values ,1440407072022040587,False, ShashiTharoor Hope people follow the same and stick to good moral values ,2021-09-21T20:06:22.000Z,India,@ShashiTharoor Hope people follow the same and stick to good moral values.,[],[],['ShashiTharoor'],[],,
40,en,1440152337079672832,24705126, a Lib   ShashiTharoor Completely agree  Though I am not atheist I don t believe in religion or religious gods  The only belief I have is a belief in higher spiritual entity  It makes things far more simple and united a lot of people and avoids conflicts ,1440395490688860162,False, a Lib   ShashiTharoor Completely agree  Though I am not atheist I don t believe in religion or religious gods  The only belief I have is a belief in higher spiritual entity  It makes things far more simple and united a lot of people and avoids conflicts ,2021-09-21T19:20:20.000Z,India,@a_Lib_ @ShashiTharoor Completely agree. Though I am not atheist I don't believe in religion or religious gods. The only belief I have is a belief in higher spiritual entity. It makes things far more simple and united a lot of people and avoids conflicts.,[],[],"['a_Lib_', 'ShashiTharoor']",['https://t.co/houqmD1Rw0'],,
41,en,1440152337079672832,24705126, kumarkomma  NarayanannairPv  ShashiTharoor Both are radically different concepts  Hinduism teaches tolerance and the other one spreads      ,1440394679837622292,False, kumarkomma  NarayanannairPv  ShashiTharoor Both are radically different concepts  Hinduism teaches tolerance and the other one spreads      ,2021-09-21T19:17:07.000Z,India,@kumarkomma @NarayanannairPv @ShashiTharoor Both are radically different concepts. Hinduism teaches tolerance and the other one spreads......,[],[],"['kumarkomma', 'NarayanannairPv', 'ShashiTharoor']",['https://t.co/4axfgQ0n9k'],,
42,en,1440152337079672832,24705126, kumarkomma  NarayanannairPv  ShashiTharoor Just because you are Sanghi and Hindu doesn t mean all Hindus should be Sanghis  Hinduism is a vast faith  It has thousand religions in itself  So I think you should stop thinking all Hindus support Hindutva  Hindutva is a political ideology while Hinduism is a spiritual faith,1440394271333359629,False, kumarkomma  NarayanannairPv  ShashiTharoor Just because you are Sanghi and Hindu doesn t mean all Hindus should be Sanghis  Hinduism is a vast faith  It has thousand religions in itself  So I think you should stop thinking all Hindus support Hindutva  Hindutva is a political ideology while Hinduism is a spiritual faith,2021-09-21T19:15:30.000Z,India,@kumarkomma @NarayanannairPv @ShashiTharoor Just because you are Sanghi and Hindu doesn't mean all Hindus should be Sanghis. Hinduism is a vast faith. It has thousand religions in itself. So I think you should stop thinking all Hindus support Hindutva. Hindutva is a political ideology while Hinduism is a spiritual faith,[],[],"['kumarkomma', 'NarayanannairPv', 'ShashiTharoor']",['https://t.co/v4spA4BoJK'],,
43,en,1440152337079672832,24705126, ShashiTharoor Yes  God is one,1440375328900190213,False, ShashiTharoor Yes  God is one,2021-09-21T18:00:13.000Z,India,"@ShashiTharoor Yes, God is one",[],[],['ShashiTharoor'],[],,
44,en,1440152337079672832,24705126, NarayanannairPv  ShashiTharoor The division of caste and creed is in our eyes  not his  He came to unite  We are searching ways to divide  We fail to imbibe the essence of his teachings but attempt to judge his actions through our own limited perceptions   n n ,1440322695841808398,False, NarayanannairPv  ShashiTharoor The division of caste and creed is in our eyes  not his  He came to unite  We are searching ways to divide  We fail to imbibe the essence of his teachings but attempt to judge his actions through our own limited perceptions   n n ,2021-09-21T14:31:05.000Z,India,"@NarayanannairPv @ShashiTharoor The division of caste and creed is in our eyes, not his. He came to unite. We are searching ways to divide. We fail to imbibe the essence of his teachings but attempt to judge his actions through our own limited perceptions. (n/n)",[],[],"['NarayanannairPv', 'ShashiTharoor']",['https://t.co/b2LVzll2Gb'],,
