,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_es
10,en,1440331835121172487,15764644, SpeakerPelosi We are requesting your help and donation for a seven year old boy who is in urgent need for a liver transplant  All reports and documents are available upon your request Your generosity is highly appreciated https   t co XapYLdVl3z,1440636725391331328,False, SpeakerPelosi We are requesting your help and donation for a seven year old boy who is in urgent need for a liver transplant  All reports and documents are available upon your request Your generosity is highly appreciated https   t co XapYLdVl3z,2021-09-22T11:18:55.000Z,USA,"@SpeakerPelosi We are requesting your help and donation for a seven year old boy who is in urgent need for a liver transplant. All reports and documents are available upon your request.

Your generosity is highly appreciated 
https://t.co/XapYLdVl3z",[],[],['SpeakerPelosi'],['https://t.co/8HkX2hI0qF'],
11,en,1440331835121172487,15764644, SpeakerPelosi Due to all the wrong shit you people put out in the beginning   why don’t you stand up and take your place as the reason  a lot of people died because you and falsie put out  poor info  And you still are    You people would not no TRUTH if it hit you in your face  Get a real job,1440626391532269568,False, SpeakerPelosi Due to all the wrong shit you people put out in the beginning   why don’t you stand up and take your place as the reason  a lot of people died because you and falsie put out  poor info  And you still are    You people would not no TRUTH if it hit you in your face  Get a real job,2021-09-22T10:37:51.000Z,USA,"@SpeakerPelosi Due to all the wrong shit you people put out in the beginning , why don’t you stand up and take your place as the reason  a lot of people died because you and falsie put out  poor info. And you still are !! You people would not no TRUTH if it hit you in your face; Get a real job",[],[],['SpeakerPelosi'],['https://t.co/tiBwe9WAOF'],
12,en,1440331835121172487,15764644, SpeakerPelosi When we have distortedly high valuations of goods and assets the meaning of lower interest rates do not materialize for the poor and middle income groups  It’s a meaningless setback for decades for these groups  We need faster  amp  higher interest rates to balance off the losses ,1440625685622509570,False, SpeakerPelosi When we have distortedly high valuations of goods and assets the meaning of lower interest rates do not materialize for the poor and middle income groups  It’s a meaningless setback for decades for these groups  We need faster  amp  higher interest rates to balance off the losses ,2021-09-22T10:35:03.000Z,USA,@SpeakerPelosi When we have distortedly high valuations of goods and assets the meaning of lower interest rates do not materialize for the poor and middle income groups. It’s a meaningless setback for decades for these groups. We need faster &amp; higher interest rates to balance off the losses.,[],[],['SpeakerPelosi'],['https://t.co/LlXzD8D1dL'],
13,en,1440331835121172487,15764644, SpeakerPelosi Thousands of Haitian migrants camped in Texas town being let into US  report sayshttps   t co lGJTt5eXO6Elore the Fox News apps that are right for you at https   t co cFzzMj35f4 ,1440575061589565448,False, SpeakerPelosi Thousands of Haitian migrants camped in Texas town being let into US  report sayshttps   t co lGJTt5eXO6Elore the Fox News apps that are right for you at https   t co cFzzMj35f4 ,2021-09-22T07:13:53.000Z,USA,"@SpeakerPelosi Thousands of Haitian migrants camped in Texas town being let into US, report says

https://t.co/lGJTt5eXO6

Explore the Fox News apps that are right for you at https://t.co/cFzzMj35f4.",['xp'],[],['SpeakerPelosi'],['https://t.co/4PGldIFM2e'],
14,en,1440331835121172487,15764644, SpeakerPelosi Heartbreaking to see your highest lifetime dreams vanishing  No words could eress the pain  stress and anxiety that  DV2021 winners are feeling  Very painful  Dear   USEmbassyCairo   USAinKSA   DV2021   KCC NOT WORKING  saveDV2021,1440547805915799553,False, SpeakerPelosi Heartbreaking to see your highest lifetime dreams vanishing  No words could eress the pain  stress and anxiety that  DV2021 winners are feeling  Very painful  Dear   USEmbassyCairo   USAinKSA   DV2021   KCC NOT WORKING  saveDV2021,2021-09-22T05:25:35.000Z,USA,"@SpeakerPelosi Heartbreaking to see your highest lifetime dreams vanishing. No words could express the pain, stress and anxiety that #DV2021 winners are feeling. Very painful. Dear  @USEmbassyCairo  @USAinKSA  #DV2021  #KCC_NOT_WORKING #saveDV2021",['xp'],[],['SpeakerPelosi'],['https://t.co/ELpCULiMnO'],
15,en,1440331835121172487,15764644, CharlesBee13  monikajrlu5  SpeakerPelosi Its amazing to me that are ppl so willing to just float through life like crap in a toilet  oblivious to everything around them except for what they hear other fools say  becayse they were never taught to have the capacity to educate themselves properlyhttps   t co srZVRcq1p2,1440529711021445120,False, CharlesBee13  monikajrlu5  SpeakerPelosi Its amazing to me that are ppl so willing to just float through life like crap in a toilet  oblivious to everything around them except for what they hear other fools say  becayse they were never taught to have the capacity to educate themselves properlyhttps   t co srZVRcq1p2,2021-09-22T04:13:41.000Z,USA,"@CharlesBee13 @monikajrlu5 @SpeakerPelosi Its amazing to me that are ppl so willing to just float through life like crap in a toilet, oblivious to everything around them except for what they hear other fools say, becayse they were never taught to have the capacity to educate themselves properly
https://t.co/srZVRcq1p2",[],[],"['CharlesBee13', 'monikajrlu5', 'SpeakerPelosi']",['https://t.co/1eDGCmvnYY'],
16,en,1440331835121172487,15764644, CharlesBee13  monikajrlu5  SpeakerPelosi How clever  calling me Russian  From a guy who post s nothing but retweets of other s comments as  your  opinion  Common core is strong with you  Maybe educate yourself in subjects so you don t sound SO ignoranthttps   t co lCtGiIkxyk,1440528043974348801,False, CharlesBee13  monikajrlu5  SpeakerPelosi How clever  calling me Russian  From a guy who post s nothing but retweets of other s comments as  your  opinion  Common core is strong with you  Maybe educate yourself in subjects so you don t sound SO ignoranthttps   t co lCtGiIkxyk,2021-09-22T04:07:04.000Z,USA,"@CharlesBee13 @monikajrlu5 @SpeakerPelosi How clever, calling me Russian. From a guy who post's nothing but retweets of other's comments as ""your"" opinion. Common core is strong with you. Maybe educate yourself in subjects so you don't sound SO ignorant
https://t.co/lCtGiIkxyk",[],[],"['CharlesBee13', 'monikajrlu5', 'SpeakerPelosi']",['https://t.co/rXPfiJ0NHG'],
17,en,1440331835121172487,15764644, SpeakerPelosi You are causing massive inflation with your money printing and ridiculous spending   What a joke ,1440510858371551234,False, SpeakerPelosi You are causing massive inflation with your money printing and ridiculous spending   What a joke ,2021-09-22T02:58:46.000Z,USA,@SpeakerPelosi You are causing massive inflation with your money printing and ridiculous spending.  What a joke.,[],[],['SpeakerPelosi'],[],
18,en,1440331835121172487,15764644, SpeakerPelosi Are you holding China accountable  of not then STFU,1440496776151068677,False, SpeakerPelosi Are you holding China accountable  of not then STFU,2021-09-22T02:02:49.000Z,USA,"@SpeakerPelosi Are you holding China accountable, of not then STFU",[],[],['SpeakerPelosi'],[],
19,en,1440331835121172487,15764644, SpeakerPelosi Emails from Hunter Biden s laptop real  sources cited in new book say https   t co JyT4UbBffL,1440490560008044549,False, SpeakerPelosi Emails from Hunter Biden s laptop real  sources cited in new book say https   t co JyT4UbBffL,2021-09-22T01:38:07.000Z,USA,"@SpeakerPelosi Emails from Hunter Biden's laptop real, sources cited in new book say
 https://t.co/JyT4UbBffL",[],[],['SpeakerPelosi'],['https://t.co/JyT4UbBffL'],
20,en,1440331835121172487,15764644, SpeakerPelosi Planting a flag while trying to lift the national debt limit to give away free money  Awful   SenTedCruz  RandPaul,1440485385855848449,False, SpeakerPelosi Planting a flag while trying to lift the national debt limit to give away free money  Awful   SenTedCruz  RandPaul,2021-09-22T01:17:33.000Z,USA,@SpeakerPelosi Planting a flag while trying to lift the national debt limit to give away free money. Awful! @SenTedCruz @RandPaul,[],[],"['SpeakerPelosi', 'SenTedCruz', 'RandPaul']",[],
21,en,1440100108209692674,15764644, SpeakerPelosi  HouseDemocrats You should also respect my body my choice on the toxic vaccine as well  2 of my family members have had horrific side effects from the vaccine  ,1440923164666630144,False, SpeakerPelosi  HouseDemocrats You should also respect my body my choice on the toxic vaccine as well  2 of my family members have had horrific side effects from the vaccine  ,2021-09-23T06:17:08.000Z,USA,@SpeakerPelosi @HouseDemocrats You should also respect my body my choice on the toxic vaccine as well! 2 of my family members have had horrific side effects from the vaccine!!,[],[],"['SpeakerPelosi', 'HouseDemocrats']",['https://t.co/H80ep0RLwH'],
22,en,1440100108209692674,15764644, SpeakerPelosi Go Nancy  What we need are Women running our Government  They think by outlawing Abortion  white population will rise  it won’t  The days of whites outnumbering people of color is over  Face it  Women are better at everything related to governing  We certainly won’t start Wars ,1440884425869467648,False, SpeakerPelosi Go Nancy  What we need are Women running our Government  They think by outlawing Abortion  white population will rise  it won’t  The days of whites outnumbering people of color is over  Face it  Women are better at everything related to governing  We certainly won’t start Wars ,2021-09-23T03:43:12.000Z,USA,"@SpeakerPelosi Go Nancy! What we need are Women running our Government! They think by outlawing Abortion, white population will rise, it won’t! The days of whites outnumbering people of color is over. Face it! Women are better at everything related to governing! We certainly won’t start Wars!",[],[],['SpeakerPelosi'],['https://t.co/LXsCv5lZjf'],
23,en,1440100108209692674,15764644, SpeakerPelosi  HouseDemocrats Is that what you re Catholic faith teaches you or do you only care about the church teachings if they don t go against the Democratic Party ,1440793611042373639,False, SpeakerPelosi  HouseDemocrats Is that what you re Catholic faith teaches you or do you only care about the church teachings if they don t go against the Democratic Party ,2021-09-22T21:42:20.000Z,USA,@SpeakerPelosi @HouseDemocrats Is that what you're Catholic faith teaches you or do you only care about the church teachings if they don't go against the Democratic Party?,[],[],"['SpeakerPelosi', 'HouseDemocrats']",['https://t.co/H0qm6wVEmw'],
24,en,1440100108209692674,15764644, SpeakerPelosi If they crossed their legs they wouldn’t have unwanted babies or babies they can’t afford to raise  It’s a choice to have unprotected sex or reproduce but the choice ends when you produce a living being  heart beat  ,1440738134090600454,False, SpeakerPelosi If they crossed their legs they wouldn’t have unwanted babies or babies they can’t afford to raise  It’s a choice to have unprotected sex or reproduce but the choice ends when you produce a living being  heart beat  ,2021-09-22T18:01:53.000Z,USA,@SpeakerPelosi If they crossed their legs they wouldn’t have unwanted babies or babies they can’t afford to raise. It’s a choice to have unprotected sex or reproduce but the choice ends when you produce a living being (heart beat)!,[],[],['SpeakerPelosi'],['https://t.co/mGHaPDIBZl'],
25,en,1440100108209692674,15764644, SpeakerPelosi They can reproduce all they want they just can’t kill that little living baby  It live in her belly as you well know since you carried  amp  had babies  To kill the unprotected is evil  amp  criminal  God sees  amp  knows all ,1440737406307618826,False, SpeakerPelosi They can reproduce all they want they just can’t kill that little living baby  It live in her belly as you well know since you carried  amp  had babies  To kill the unprotected is evil  amp  criminal  God sees  amp  knows all ,2021-09-22T17:58:59.000Z,USA,"@SpeakerPelosi They can reproduce all they want they just can’t kill that little living baby! It live in her belly as you well know since you carried &amp; had babies! To kill the unprotected is evil &amp; criminal! 
God sees &amp; knows all!",[],[],['SpeakerPelosi'],['https://t.co/5aJtjzt5OH'],
26,en,1440100108209692674,15764644, patriotnot45  SpeakerPelosi Yea  But in a few years  all will be back to normal and trump and his cult will be just that  a part of our history ,1440716567965102099,False, patriotnot45  SpeakerPelosi Yea  But in a few years  all will be back to normal and trump and his cult will be just that  a part of our history ,2021-09-22T16:36:11.000Z,USA,"@patriotnot45 @SpeakerPelosi Yea. But in a few years, all will be back to normal and trump and his cult will be just that, a part of our history.",[],[],"['patriotnot45', 'SpeakerPelosi']",['https://t.co/VFfumIonyI'],
27,en,1440100108209692674,15764644, JohnnyMendiol14  SpeakerPelosi Look up your history you will find that is how dictators work on undermining the system,1440714166105296903,False, JohnnyMendiol14  SpeakerPelosi Look up your history you will find that is how dictators work on undermining the system,2021-09-22T16:26:39.000Z,USA,@JohnnyMendiol14 @SpeakerPelosi Look up your history you will find that is how dictators work on undermining the system,[],[],"['JohnnyMendiol14', 'SpeakerPelosi']",[],
28,en,1440100108209692674,15764644, JohnnyMendiol14  SpeakerPelosi We all know that was a big lie so they should stop the b        for political reasons that is how Hitler and others came to power  Hillary won the popular vote by 3 million by Joe by 6 million makes sense that he won the states that she didn t ,1440714126913773569,False, JohnnyMendiol14  SpeakerPelosi We all know that was a big lie so they should stop the b        for political reasons that is how Hitler and others came to power  Hillary won the popular vote by 3 million by Joe by 6 million makes sense that he won the states that she didn t ,2021-09-22T16:26:29.000Z,USA,@JohnnyMendiol14 @SpeakerPelosi We all know that was a big lie so they should stop the b******* for political reasons that is how Hitler and others came to power. Hillary won the popular vote by 3 million by Joe by 6 million makes sense that he won the states that she didn't.,[],[],"['JohnnyMendiol14', 'SpeakerPelosi']",['https://t.co/lWzvLibZ7y'],
29,en,1440100108209692674,15764644, patriotnot45  SpeakerPelosi In a perfect world that all sounds fine and dandy  Unfortunately  right now  we do not live in a perfect world  People are starting to question the legitimacy of elections and elections are a main core of our Democracy ,1440703553459265552,False, patriotnot45  SpeakerPelosi In a perfect world that all sounds fine and dandy  Unfortunately  right now  we do not live in a perfect world  People are starting to question the legitimacy of elections and elections are a main core of our Democracy ,2021-09-22T15:44:28.000Z,USA,"@patriotnot45 @SpeakerPelosi In a perfect world that all sounds fine and dandy. Unfortunately, right now, we do not live in a perfect world. People are starting to question the legitimacy of elections and elections are a main core of our Democracy.",[],[],"['patriotnot45', 'SpeakerPelosi']",['https://t.co/ExJIBaE43C'],
30,en,1440100108209692674,15764644, SpeakerPelosi A heart beat is a terrible thing to lose,1440687761707601936,False, SpeakerPelosi A heart beat is a terrible thing to lose,2021-09-22T14:41:43.000Z,USA,@SpeakerPelosi A heart beat is a terrible thing to lose,[],[],['SpeakerPelosi'],[],
31,en,1440100108209692674,15764644, JohnnyMendiol14  SpeakerPelosi We voted them in we vote them out  Voting is what makes America great  Can t make ppl not do what is right if it doesn t harm others ,1440685823620378637,False, JohnnyMendiol14  SpeakerPelosi We voted them in we vote them out  Voting is what makes America great  Can t make ppl not do what is right if it doesn t harm others ,2021-09-22T14:34:01.000Z,USA,@JohnnyMendiol14 @SpeakerPelosi We voted them in we vote them out. Voting is what makes America great. Can't make ppl not do what is right if it doesn't harm others.,[],[],"['JohnnyMendiol14', 'SpeakerPelosi']",['https://t.co/hyMVVxIVOI'],
32,en,1440100108209692674,15764644, patriotnot45  SpeakerPelosi But what happens when the very own lawmakers you are talking about are against these actions  like vaccinations or mandatory face masking for all ,1440684609801388052,False, patriotnot45  SpeakerPelosi But what happens when the very own lawmakers you are talking about are against these actions  like vaccinations or mandatory face masking for all ,2021-09-22T14:29:12.000Z,USA,"@patriotnot45 @SpeakerPelosi But what happens when the very own lawmakers you are talking about are against these actions, like vaccinations or mandatory face masking for all.",[],[],"['patriotnot45', 'SpeakerPelosi']",['https://t.co/VdnsPvYCBz'],
33,en,1440100108209692674,15764644, SpeakerPelosi A heart beat is a terrible thing to lose  Be an advocate for life  it s simple,1440683059871764497,False, SpeakerPelosi A heart beat is a terrible thing to lose  Be an advocate for life  it s simple,2021-09-22T14:23:02.000Z,USA,"@SpeakerPelosi A heart beat is a terrible thing to lose..Be an advocate for life, it's simple",[],[],['SpeakerPelosi'],[],
34,en,1440100108209692674,15764644, SpeakerPelosi Every baby has a right to LIFE  liberty  and the pursuit of happiness ,1440653719767379968,False, SpeakerPelosi Every baby has a right to LIFE  liberty  and the pursuit of happiness ,2021-09-22T12:26:27.000Z,USA,"@SpeakerPelosi Every baby has a right to LIFE, liberty, and the pursuit of happiness.",[],[],['SpeakerPelosi'],[],
35,en,1440100108209692674,15764644, SpeakerPelosi Women have the right to look at their body the government is coming out to everybody nobody has a right to turn down the shot except if you come across the border from there not giving any shots at the border bring any more covert to lock down the American people,1440640487916933120,False, SpeakerPelosi Women have the right to look at their body the government is coming out to everybody nobody has a right to turn down the shot except if you come across the border from there not giving any shots at the border bring any more covert to lock down the American people,2021-09-22T11:33:52.000Z,USA,@SpeakerPelosi Women have the right to look at their body the government is coming out to everybody nobody has a right to turn down the shot except if you come across the border from there not giving any shots at the border bring any more covert to lock down the American people,[],[],['SpeakerPelosi'],['https://t.co/EO32RtF92p'],
36,en,1440100108209692674,15764644, Chrie62  JohnWitt5824  SpeakerPelosi before you make a totally false claims be eected to be call on it the flu is bad and a lot of people don t get vaccinated it is one of the reason people die from it but covid is a lot worse over 670 000 people has die in the last year your misinformation won t change that,1440567416564510720,False, Chrie62  JohnWitt5824  SpeakerPelosi before you make a totally false claims be eected to be call on it the flu is bad and a lot of people don t get vaccinated it is one of the reason people die from it but covid is a lot worse over 670 000 people has die in the last year your misinformation won t change that,2021-09-22T06:43:31.000Z,USA,"@Chrie62 @JohnWitt5824 @SpeakerPelosi before you make a totally false claims be expected to be call on it the flu is bad and a lot of people don't get vaccinated it is one of the reason people die from it but covid is a lot worse over 670,000 people has die in the last year your misinformation won't change that",['xp'],[],"['Chrie62', 'JohnWitt5824', 'SpeakerPelosi']",['https://t.co/X05P0WSGO7'],
37,en,1440100108209692674,15764644, Chrie62  SpeakerPelosi you don t know much about vaccines they don t prevent you from catching a virus you still need wear a mask around idiots like you but if you do catch a virus it will help you stay alive,1440566035652890631,False, Chrie62  SpeakerPelosi you don t know much about vaccines they don t prevent you from catching a virus you still need wear a mask around idiots like you but if you do catch a virus it will help you stay alive,2021-09-22T06:38:01.000Z,USA,@Chrie62 @SpeakerPelosi you don't know much about vaccines they don't prevent you from catching a virus you still need wear a mask around idiots like you but if you do catch a virus it will help you stay alive,[],[],"['Chrie62', 'SpeakerPelosi']",['https://t.co/rV9DD6x22t'],
38,en,1440100108209692674,15764644, Chrie62  SpeakerPelosi they still recommend getting it the benefits out weigh catching that a terrible way to die you might find out if don t get vaccinated there is very little incidents with the vaccines just a bunch of misinformation from people like you,1440565225367826433,False, Chrie62  SpeakerPelosi they still recommend getting it the benefits out weigh catching that a terrible way to die you might find out if don t get vaccinated there is very little incidents with the vaccines just a bunch of misinformation from people like you,2021-09-22T06:34:48.000Z,USA,@Chrie62 @SpeakerPelosi they still recommend getting it the benefits out weigh catching that a terrible way to die you might find out if don't get vaccinated there is very little incidents with the vaccines just a bunch of misinformation from people like you,[],[],"['Chrie62', 'SpeakerPelosi']",['https://t.co/aXqPkTtEll'],
39,en,1440100108209692674,15764644, SpeakerPelosi Why don’t you pray about that statement   do you think the Lord would be proud of what your doing  ,1440564073586778116,False, SpeakerPelosi Why don’t you pray about that statement   do you think the Lord would be proud of what your doing  ,2021-09-22T06:30:14.000Z,USA,@SpeakerPelosi Why don’t you pray about that statement - do you think the Lord would be proud of what your doing ?,[],[],['SpeakerPelosi'],[],
40,en,1440100108209692674,15764644, Chrie62  JohnWitt5824  SpeakerPelosi no but id think you made it up but i don t think you to the right places like to get information like covid or the flu you should be going CDC website to get information of course you be getting truthful information and that won t be good for your narrative will it,1440563718559973376,False, Chrie62  JohnWitt5824  SpeakerPelosi no but id think you made it up but i don t think you to the right places like to get information like covid or the flu you should be going CDC website to get information of course you be getting truthful information and that won t be good for your narrative will it,2021-09-22T06:28:49.000Z,USA,@Chrie62 @JohnWitt5824 @SpeakerPelosi no but id think you made it up but i don't think you to the right places like to get information like covid or the flu you should be going CDC website to get information of course you be getting truthful information and that won't be good for your narrative will it,[],[],"['Chrie62', 'JohnWitt5824', 'SpeakerPelosi']",['https://t.co/hwTsw3mN5C'],
41,en,1440100108209692674,15764644, Chrie62  JohnWitt5824  SpeakerPelosi what proof you haven t shown any,1440562612790431748,False, Chrie62  JohnWitt5824  SpeakerPelosi what proof you haven t shown any,2021-09-22T06:24:25.000Z,USA,@Chrie62 @JohnWitt5824 @SpeakerPelosi what proof you haven't shown any,[],[],"['Chrie62', 'JohnWitt5824', 'SpeakerPelosi']",[],
42,en,1440100108209692674,15764644, Chrie62  JohnWitt5824  SpeakerPelosi no they care about anybody that why we don t have healthcare in this country but they doing OK with covid,1440562483287060485,False, Chrie62  JohnWitt5824  SpeakerPelosi no they care about anybody that why we don t have healthcare in this country but they doing OK with covid,2021-09-22T06:23:55.000Z,USA,@Chrie62 @JohnWitt5824 @SpeakerPelosi no they care about anybody that why we don't have healthcare in this country but they doing OK with covid,[],[],"['Chrie62', 'JohnWitt5824', 'SpeakerPelosi']",['https://t.co/zhRevitOC7'],
43,en,1439548779963768834,15764644, nathan knapp  SpeakerPelosi  CommonsSpeaker She was with you  eh ,1440869846103724035,False, nathan knapp  SpeakerPelosi  CommonsSpeaker She was with you  eh ,2021-09-23T02:45:16.000Z,USA,"@nathan_knapp @SpeakerPelosi @CommonsSpeaker She was with you, eh?",[],[],"['nathan_knapp', 'SpeakerPelosi', 'CommonsSpeaker']",[],
44,en,1439548779963768834,15764644, TaberKaru  SpeakerPelosi  CommonsSpeaker Pelosi can t undo the bitch governor grifter that RETURNED the money  she actually eected Trump to be returned to office and he d be so thrilled at her fiscal responsibility  he d make her vice president ,1440869606889967616,False, TaberKaru  SpeakerPelosi  CommonsSpeaker Pelosi can t undo the bitch governor grifter that RETURNED the money  she actually eected Trump to be returned to office and he d be so thrilled at her fiscal responsibility  he d make her vice president ,2021-09-23T02:44:19.000Z,USA,"@TaberKaru @SpeakerPelosi @CommonsSpeaker Pelosi can't undo the bitch governor/grifter that RETURNED the money; she actually expected Trump to be returned to office and he'd be so thrilled at her fiscal responsibility, he'd make her vice president.",['xp'],[],"['TaberKaru', 'SpeakerPelosi', 'CommonsSpeaker']",['https://t.co/J8tXa5ylbB'],
45,en,1439548779963768834,15764644, Larry99162461  SpeakerPelosi  POTUS Up to the board of postal governors  most of whom President Trump appointed ,1440868092725248003,False, Larry99162461  SpeakerPelosi  POTUS Up to the board of postal governors  most of whom President Trump appointed ,2021-09-23T02:38:17.000Z,USA,"@Larry99162461 @SpeakerPelosi @POTUS Up to the board of postal governors, most of whom President Trump appointed.",[],[],"['Larry99162461', 'SpeakerPelosi', 'POTUS']",[],
46,en,1439548779963768834,15764644, SpeakerPelosi  POTUS What about the people you left in Afghanistan ,1440821051890417667,False, SpeakerPelosi  POTUS What about the people you left in Afghanistan ,2021-09-22T23:31:22.000Z,USA,@SpeakerPelosi @POTUS What about the people you left in Afghanistan?,[],[],"['SpeakerPelosi', 'POTUS']",[],
47,en,1439548779963768834,15764644, SpeakerPelosi  CommonsSpeaker No lighting https   t co VolUZrofz4,1440812268946477058,False, SpeakerPelosi  CommonsSpeaker No lighting https   t co VolUZrofz4,2021-09-22T22:56:28.000Z,USA,@SpeakerPelosi @CommonsSpeaker No lighting https://t.co/VolUZrofz4,[],[],"['SpeakerPelosi', 'CommonsSpeaker']",[],
