,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_es,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
14,es,1440767541052248066,127091958, Pashhy  cameliazul  miguel78910 Me han dicho eso también  de gente que se ha puesto un protocolo completo de Pfizer con pocos meses después de haberse puesto la Sinovac    ¿Cómo se está permitiendo eso  Además  Pfizer no ha fabricado una dosis exclusiva de refuerzo  aquí se está aplicando la del protocolo ,1440778498059038724,False, Pashhy  cameliazul  miguel78910 Me han dicho eso también  de gente que se ha puesto un protocolo completo de Pfizer con pocos meses después de haberse puesto la Sinovac    ¿Cómo se está permitiendo eso  Además  Pfizer no ha fabricado una dosis exclusiva de refuerzo  aquí se está aplicando la del protocolo ,2021-09-22T20:42:16.000Z,Mexico,"@Pashhy @cameliazul @miguel78910 Me han dicho eso también, de gente que se ha puesto un protocolo completo de Pfizer con pocos meses después de haberse puesto la Sinovac... ¿Cómo se está permitiendo eso? Además, Pfizer no ha fabricado una dosis exclusiva de refuerzo, aquí se está aplicando la del protocolo.",[],[],"['Pashhy', 'cameliazul', 'miguel78910']",['https://t.co/0I7nMzjLmv']
15,es,1440766654477049865,68819932, FJuradoPerez Sí  yo no digo que los anti tengan mala fe  pero vamos tengo claro el consejo de quién seguir ,1440778103618293764,False, FJuradoPerez Sí  yo no digo que los anti tengan mala fe  pero vamos tengo claro el consejo de quién seguir ,2021-09-22T20:40:42.000Z,Mexico,"@FJuradoPerez Sí, yo no digo que los anti tengan mala fe, pero vamos tengo claro el consejo de quién seguir.",[],[],['FJuradoPerez'],[]
16,es,1440766649720709126,3030299755, JuanHugoNeza Gracias  primero por responder a tweet pasado  y ahora por el aviso de las vacunas ,1440778231100022785,False, JuanHugoNeza Gracias  primero por responder a tweet pasado  y ahora por el aviso de las vacunas ,2021-09-22T20:41:13.000Z,Mexico,"@JuanHugoNeza Gracias, primero por responder a tweet pasado, y ahora por el aviso de las vacunas.",[],[],['JuanHugoNeza'],[]
17,es,1440766649720709126,3030299755, JuanHugoNeza Por fin  Ya era hora  Gracias,1440767551449882628,False, JuanHugoNeza Por fin  Ya era hora  Gracias,2021-09-22T19:58:47.000Z,Mexico,@JuanHugoNeza Por fin. Ya era hora. Gracias,[],[],['JuanHugoNeza'],[]
18,es,1440764773885349897,59649773, ggalarzamx para el 24  Calculo que unas semanas antes del primero domingo de junio,1440766761595387907,False, ggalarzamx para el 24  Calculo que unas semanas antes del primero domingo de junio,2021-09-22T19:55:38.000Z,Mexico,@ggalarzamx para el 24. Calculo que unas semanas antes del primero domingo de junio,[],[],['ggalarzamx'],[]
19,es,1440764773885349897,59649773, ggalarzamx Hace esfuerzos patrióticos para estar lista  o medio lista  bueno  no tonta     ,1440766379242573828,False, ggalarzamx Hace esfuerzos patrióticos para estar lista  o medio lista  bueno  no tonta     ,2021-09-22T19:54:07.000Z,Mexico,"@ggalarzamx Hace esfuerzos patrióticos para estar lista (o medio lista, bueno, no tonta...).",[],[],['ggalarzamx'],[]
20,es,1440764660563599361,781944637531394048, sofiaweidner Poco antes de las 4 ya no dejan pasar,1440765309867081738,False, sofiaweidner Poco antes de las 4 ya no dejan pasar,2021-09-22T19:49:52.000Z,Mexico,@sofiaweidner Poco antes de las 4 ya no dejan pasar,[],[],['sofiaweidner'],[]
21,es,1440762825211797506,14445094, El Ciudadano Q tanto  si el q se arriesga es él ,1440764967662194690,False, El Ciudadano Q tanto  si el q se arriesga es él ,2021-09-22T19:48:31.000Z,Mexico,"@El_Ciudadano Q tanto, si el q se arriesga es él.",[],[],['El_Ciudadano'],[]
22,es,1440761670201004039,189640105,Pregunto a  AbogadosVerdad se puede tomar alguna medida judicial contra el  ministeriosalud  ,1440762252009742337,False,Pregunto a  AbogadosVerdad se puede tomar alguna medida judicial contra el  ministeriosalud  ,2021-09-22T19:37:43.000Z,Mexico,Pregunto a @AbogadosVerdad se puede tomar alguna medida judicial contra el @ministeriosalud ?,[],[],"['AbogadosVerdad', 'ministeriosalud']",[]
23,es,1440761670201004039,189640105,O es tan inútil que no puede coordinarse con otros países para saber si tal persona realmente se vacuno o no ,1440761937856401408,False,O es tan inútil que no puede coordinarse con otros países para saber si tal persona realmente se vacuno o no ,2021-09-22T19:36:28.000Z,Mexico,O es tan inútil que no puede coordinarse con otros países para saber si tal persona realmente se vacuno o no.,[],[],[],[]
24,es,1440761588869328902,57719142, ELDEBATE Continúa con su estrategia de tirar la piedra y esconder la mano,1440764862322249731,False, ELDEBATE Continúa con su estrategia de tirar la piedra y esconder la mano,2021-09-22T19:48:05.000Z,Mexico,@ELDEBATE Continúa con su estrategia de tirar la piedra y esconder la mano,[],[],['ELDEBATE'],[]
25,es,1440761488784855041,1141503908, nletran Es triste porque muchos periódicos  pastores  cadenas de WhatsApp y personas solo riegan sus miedos e ideas tontas y terminan causando muertes  Talvez si le dice que ya se puso la primera y todo bien  que no pierde nada con la segunda y lo respalda con artículos confiables ,1440772645931257858,False, nletran Es triste porque muchos periódicos  pastores  cadenas de WhatsApp y personas solo riegan sus miedos e ideas tontas y terminan causando muertes  Talvez si le dice que ya se puso la primera y todo bien  que no pierde nada con la segunda y lo respalda con artículos confiables ,2021-09-22T20:19:01.000Z,Mexico,"@nletran Es triste porque muchos periódicos, pastores, cadenas de WhatsApp y personas solo riegan sus miedos e ideas tontas y terminan causando muertes. 

Talvez si le dice que ya se puso la primera y todo bien, que no pierde nada con la segunda y lo respalda con artículos confiables?",[],[],['nletran'],['https://t.co/suaACpJeL6']
26,es,1440761488784855041,1141503908, bee dlee Mi mama leyo un artículo en soy 502 que la spunik v no esta aprobada por la OMS y que esta funcionando ahora no se quiere aplicar la segunda dosis de la spunik quiere averiguar si le ponen de otra pero no la spunik  intente convenserla pero no quiere dar su brazo a torcer,1440765486392696835,False, bee dlee Mi mama leyo un artículo en soy 502 que la spunik v no esta aprobada por la OMS y que esta funcionando ahora no se quiere aplicar la segunda dosis de la spunik quiere averiguar si le ponen de otra pero no la spunik  intente convenserla pero no quiere dar su brazo a torcer,2021-09-22T19:50:34.000Z,Mexico,@bee_dlee Mi mama leyo un artículo en soy 502 que la spunik v no esta aprobada por la OMS y que esta funcionando ahora no se quiere aplicar la segunda dosis de la spunik quiere averiguar si le ponen de otra pero no la spunik 😥 intente convenserla pero no quiere dar su brazo a torcer,['😥'],[],['bee_dlee'],['https://t.co/Fa8BP76omZ']
27,es,1440760686544523268,1306097036064960512, Darryl Oficial Genial  a mi me la van a dar cuando mi madre deje de estar viendo mierdas de  Facebook,1440761136429690885,False, Darryl Oficial Genial  a mi me la van a dar cuando mi madre deje de estar viendo mierdas de  Facebook,2021-09-22T19:33:17.000Z,Mexico,"@Darryl_Oficial Genial, a mi me la van a dar cuando mi madre deje de estar viendo mierdas de. Facebook",[],[],['Darryl_Oficial'],[]
28,es,1440760213959692297,151948640, HeidiArgenta Confirmo  excepto la heladería  que el hospital tenía estos servicios 20 años atrás  Hay gente que tiene tratamientos que duran mucho y pueden  si la situación lo permite  ir a la peluquería  En el piso 11  pediatría  hay también una escuela y una guardería ,1440778798614532106,False, HeidiArgenta Confirmo  excepto la heladería  que el hospital tenía estos servicios 20 años atrás  Hay gente que tiene tratamientos que duran mucho y pueden  si la situación lo permite  ir a la peluquería  En el piso 11  pediatría  hay también una escuela y una guardería ,2021-09-22T20:43:28.000Z,Mexico,"@HeidiArgenta Confirmo, excepto la heladería, que el hospital tenía estos servicios 20 años atrás. Hay gente que tiene tratamientos que duran mucho y pueden, si la situación lo permite, ir a la peluquería. En el piso 11, pediatría, hay también una escuela y una guardería.",[],[],['HeidiArgenta'],['https://t.co/fEbNt6d9Ku']
29,es,1440760213959692297,151948640, HeidiArgenta Que genialidad  ,1440778404874186752,False, HeidiArgenta Que genialidad  ,2021-09-22T20:41:54.000Z,Mexico,@HeidiArgenta Que genialidad!!,[],[],['HeidiArgenta'],[]
30,es,1440758689485377540,3308177122,El de las obras sociables es un esquema de Ponzi genial  Antes de los 40 el 80  de los clientes cautivos somos superavitarios  Imaginate administrar ese botín con nociones financieras básicas ,1440759254638415880,False,El de las obras sociables es un esquema de Ponzi genial  Antes de los 40 el 80  de los clientes cautivos somos superavitarios  Imaginate administrar ese botín con nociones financieras básicas ,2021-09-22T19:25:48.000Z,Mexico,El de las obras sociables es un esquema de Ponzi genial. Antes de los 40 el 80% de los clientes cautivos somos superavitarios. Imaginate administrar ese botín con nociones financieras básicas.,[],[],[],['https://t.co/iH9i7bw5dm']
31,es,1440758615866941449,394448426, jbrisol  yadiratellez4  aochoam1  juanma2095  krupskaya ny  KatiaMI88  ErnestoCheEsp2  ReynaMo05  Angeles Nicas2  Uva22 Haciéndose el fuerte ,1440766903115415562,False, jbrisol  yadiratellez4  aochoam1  juanma2095  krupskaya ny  KatiaMI88  ErnestoCheEsp2  ReynaMo05  Angeles Nicas2  Uva22 Haciéndose el fuerte ,2021-09-22T19:56:12.000Z,Mexico,@jbrisol @yadiratellez4 @aochoam1 @juanma2095 @krupskaya_ny @KatiaMI88 @ErnestoCheEsp2 @ReynaMo05 @Angeles_Nicas2 @Uva22 Haciéndose el fuerte 😂😂,['😂'],[],"['jbrisol', 'yadiratellez4', 'aochoam1', 'juanma2095', 'krupskaya_ny', 'KatiaMI88', 'ErnestoCheEsp2', 'ReynaMo05', 'Angeles_Nicas2']",['https://t.co/kdnMm2yO9o']
32,es,1440757195423899653,314950919,   chinita24 El mismo efecto que al que si subió foto ,1440758973192237067,False,   chinita24 El mismo efecto que al que si subió foto ,2021-09-22T19:24:41.000Z,Mexico,@__chinita24 El mismo efecto que al que si subió foto.,[],[],['__chinita24'],[]
33,es,1440757195423899653,314950919,   chinita24 50  por informar que te la pusiste… hahaha el otro 50  era la foto ,1440758875687251968,False,   chinita24 50  por informar que te la pusiste… hahaha el otro 50  era la foto ,2021-09-22T19:24:18.000Z,Mexico,@__chinita24 50% por informar que te la pusiste… hahaha el otro 50% era la foto 😁,['😁'],[],['__chinita24'],[]
34,es,1440755977125445635,1691871104, dannysasa cr Libertad de elegir se llama ,1440772515853332480,False, dannysasa cr Libertad de elegir se llama ,2021-09-22T20:18:30.000Z,Mexico,@dannysasa_cr Libertad de elegir se llama 🙆‍♂️,['🙆\u200d♂️'],[],['dannysasa_cr'],[]
35,es,1440755977125445635,1691871104, dannysasa cr Ojalá así sea ahora también ,1440764214922993667,False, dannysasa cr Ojalá así sea ahora también ,2021-09-22T19:45:31.000Z,Mexico,@dannysasa_cr Ojalá así sea ahora también 😎,['😎'],[],['dannysasa_cr'],[]
36,es,1440755939921915910,1168922691971297282, SUR Andalucia La mujer de Bonilla al leer la noticia… https   t co hWDAvis241,1440760070149529613,False, SUR Andalucia La mujer de Bonilla al leer la noticia… https   t co hWDAvis241,2021-09-22T19:29:03.000Z,Mexico,@SUR_Andalucia La mujer de Bonilla al leer la noticia… https://t.co/hWDAvis241,[],[],['SUR_Andalucia'],[]
37,es,1440753970595520515,300518178,20 n Gracias a  GabinJean3  Mi labor se ha limitado a la traducción al castellano ,1440761228545052673,False,20 n Gracias a  GabinJean3  Mi labor se ha limitado a la traducción al castellano ,2021-09-22T19:33:39.000Z,Mexico,20/n Gracias a @GabinJean3. Mi labor se ha limitado a la traducción al castellano.,[],[],['GabinJean3'],[]
38,es,1440752760928960519,2562131912, Forbes CA Con la foto de El salvador ,1440759229711732736,False, Forbes CA Con la foto de El salvador ,2021-09-22T19:25:43.000Z,Mexico,@Forbes_CA Con la foto de El salvador?,[],[],['Forbes_CA'],[]
39,es,1440752009544548355,1091416480543985664, C3S4RLDs  elgatopolitico  No es clasificar  es priorizar debido a la escases global  El covid no es vulnerable  los vulnerables somos los seres humanos  por igual ,1440776574136053760,False, C3S4RLDs  elgatopolitico  No es clasificar  es priorizar debido a la escases global  El covid no es vulnerable  los vulnerables somos los seres humanos  por igual ,2021-09-22T20:34:38.000Z,Mexico,"@C3S4RLDs @elgatopolitico_ No es clasificar, es priorizar debido a la escases global. El covid no es vulnerable, los vulnerables somos los seres humanos, por igual!",[],[],"['C3S4RLDs', 'elgatopolitico_']",['https://t.co/4mbo7EYaVD']
40,es,1440752009544548355,1091416480543985664, cgarizmendi  elgatopolitico  Niños  A los jóvenes ya nos tocó ,1440775728677605380,False, cgarizmendi  elgatopolitico  Niños  A los jóvenes ya nos tocó ,2021-09-22T20:31:16.000Z,Mexico,@cgarizmendi @elgatopolitico_ Niños! A los jóvenes ya nos tocó!,[],[],"['cgarizmendi', 'elgatopolitico_']",[]
41,es,1440750507081928705,432863156, JoseAntonioLo06  lopezobrador  Lo cual además es falso porque a Mx llegó la Real Eedición Filantrópica de la Vacuna con el Dr  Balmis ,1440778288910110727,False, JoseAntonioLo06  lopezobrador  Lo cual además es falso porque a Mx llegó la Real Eedición Filantrópica de la Vacuna con el Dr  Balmis ,2021-09-22T20:41:27.000Z,Mexico,@JoseAntonioLo06 @lopezobrador_ Lo cual además es falso porque a Mx llegó la Real Expedición Filantrópica de la Vacuna con el Dr. Balmis.,['xp'],[],"['JoseAntonioLo06', 'lopezobrador_']",[]
42,es,1440750507081928705,432863156, JoseAntonioLo06  carlesrocco  lopezobrador  En su chaquetera mente cree qué el creó la vacuna ha este pendejo ya lo perdimos totalmente ,1440777900257542147,False, JoseAntonioLo06  carlesrocco  lopezobrador  En su chaquetera mente cree qué el creó la vacuna ha este pendejo ya lo perdimos totalmente ,2021-09-22T20:39:54.000Z,Mexico,@JoseAntonioLo06 @carlesrocco @lopezobrador_ En su chaquetera mente cree qué el creó la vacuna ha este pendejo ya lo perdimos totalmente!,[],[],"['JoseAntonioLo06', 'carlesrocco', 'lopezobrador_']",[]
43,es,1440750442435149826,303368340, Prodigi0 1 Parte de que muchos niegan los efectos post vacuna  así que complicado lo segundo ,1440753578075774976,False, Prodigi0 1 Parte de que muchos niegan los efectos post vacuna  así que complicado lo segundo ,2021-09-22T19:03:15.000Z,Mexico,"@Prodigi0_1 Parte de que muchos niegan los efectos post-vacuna, así que complicado lo segundo.",[],[],['Prodigi0_1'],[]
44,es,1440749831429840896,213403702, dionelsena  AispuroDurango  EduardoOrtegaS  LaloSerranoZ  AlejandroFdelaP  arlncontreras  jccorral solis  luzyolanda09  PattySierra R  Quetzalh  hermannlinden  MtroDelaRosa  Quién no esté a la altura de mi gabinete se irá  Alguien le ha elicado a este pendejo que no está en su primer año de gobierno  Vaya que es estúpido ,1440758762176802820,False, dionelsena  AispuroDurango  EduardoOrtegaS  LaloSerranoZ  AlejandroFdelaP  arlncontreras  jccorral solis  luzyolanda09  PattySierra R  Quetzalh  hermannlinden  MtroDelaRosa  Quién no esté a la altura de mi gabinete se irá  Alguien le ha elicado a este pendejo que no está en su primer año de gobierno  Vaya que es estúpido ,2021-09-22T19:23:51.000Z,Mexico,"@dionelsena @AispuroDurango @EduardoOrtegaS @LaloSerranoZ @AlejandroFdelaP @arlncontreras @jccorral_solis @luzyolanda09 @PattySierra_R @Quetzalh @hermannlinden @MtroDelaRosa ""Quién no esté a la altura de mi gabinete se irá"".

Alguien le ha explicado a este pendejo que no está en su primer año de gobierno?.

Vaya que es estúpido!",['xp'],[],"['dionelsena', 'AispuroDurango', 'EduardoOrtegaS', 'LaloSerranoZ', 'AlejandroFdelaP', 'arlncontreras', 'jccorral_solis']",['https://t.co/d181yWa3Og']
45,es,1440749831429840896,213403702, dionelsena  AispuroDurango  EduardoOrtegaS  LaloSerranoZ  AlejandroFdelaP  arlncontreras  jccorral solis  luzyolanda09  PattySierra R  Quetzalh  hermannlinden  MtroDelaRosa Sustituyeron el proyecto ejecutivo licitado del puente Fco Villa de 650 m de longitud de construcción total por otro de 760 m  son 110 m más de longitud y eso ES UN DELITO  Empiece por Cancelar esa obra plagada de ilegalidades desde licitación y Cesar al secretario  SECOPEdurango,1440752641491890181,False, dionelsena  AispuroDurango  EduardoOrtegaS  LaloSerranoZ  AlejandroFdelaP  arlncontreras  jccorral solis  luzyolanda09  PattySierra R  Quetzalh  hermannlinden  MtroDelaRosa Sustituyeron el proyecto ejecutivo licitado del puente Fco Villa de 650 m de longitud de construcción total por otro de 760 m  son 110 m más de longitud y eso ES UN DELITO  Empiece por Cancelar esa obra plagada de ilegalidades desde licitación y Cesar al secretario  SECOPEdurango,2021-09-22T18:59:32.000Z,Mexico,"@dionelsena @AispuroDurango @EduardoOrtegaS @LaloSerranoZ @AlejandroFdelaP @arlncontreras @jccorral_solis @luzyolanda09 @PattySierra_R @Quetzalh @hermannlinden @MtroDelaRosa Sustituyeron el proyecto ejecutivo licitado del puente Fco Villa de 650 m de longitud de construcción total por otro de 760 m, son 110 m más de longitud y eso ES UN DELITO! Empiece por Cancelar esa obra plagada de ilegalidades desde licitación y Cesar al secretario @SECOPEdurango",[],[],"['dionelsena', 'AispuroDurango', 'EduardoOrtegaS', 'LaloSerranoZ', 'AlejandroFdelaP', 'arlncontreras', 'jccorral_solis']",['https://t.co/WfvAAyqq9O']
46,es,1440749316696526855,774065961901158400, elbuenmarchante  evemalaves Excelente,1440761372950687752,False, elbuenmarchante  evemalaves Excelente,2021-09-22T19:34:14.000Z,Mexico,@elbuenmarchante @evemalaves Excelente,[],[],"['elbuenmarchante', 'evemalaves']",[]
47,es,1440749316696526855,774065961901158400, GracianDr  evemalaves los que no se quieren vacunar  es porque no se quieren yo ya me puse las dos y fue rápido y fácil  ,1440756671484096512,False, GracianDr  evemalaves los que no se quieren vacunar  es porque no se quieren yo ya me puse las dos y fue rápido y fácil  ,2021-09-22T19:15:33.000Z,Mexico,@GracianDr @evemalaves los que no se quieren vacunar .es porque no se quieren.yo ya me puse las dos y fue rápido y fácil .,[],[],"['GracianDr', 'evemalaves']",[]
48,es,1440748731729547265,64798737, m ebrard Compre las vacunas para niños adolescente de 12 a 17 años,1440779114378502149,False, m ebrard Compre las vacunas para niños adolescente de 12 a 17 años,2021-09-22T20:44:43.000Z,Mexico,@m_ebrard Compre las vacunas para niños-adolescente de 12 a 17 años,[],[],['m_ebrard'],[]
49,es,1440748731729547265,64798737, m ebrard Y esa también la aprobó la cofepris porque es para la que les alcanza a pagar  Miserables ,1440778142965137414,False, m ebrard Y esa también la aprobó la cofepris porque es para la que les alcanza a pagar  Miserables ,2021-09-22T20:40:52.000Z,Mexico,@m_ebrard Y esa también la aprobó la cofepris porque es para la que les alcanza a pagar. Miserables.,[],[],['m_ebrard'],[]
50,es,1440748339193016326,1025465390, RIDNoticias Y los demás se los encargamos al santo niño de atocha o al detente o a quién porque todos ellos también tienen necesidad de la vacuna no son inmortales aunque no tengan  alguna enfermedad  viejo inútil pendejo   ,1440751586234417157,False, RIDNoticias Y los demás se los encargamos al santo niño de atocha o al detente o a quién porque todos ellos también tienen necesidad de la vacuna no son inmortales aunque no tengan  alguna enfermedad  viejo inútil pendejo   ,2021-09-22T18:55:20.000Z,Mexico,"@RIDNoticias Y los demás se los encargamos al santo niño de atocha o al detente o a quién porque todos ellos también tienen necesidad de la vacuna no son inmortales aunque no tengan ""alguna enfermedad"" viejo inútil pendejo!!!😡😡😡😡😡",['😡'],[],['RIDNoticias'],['https://t.co/nulfCXctHj']
51,es,1440748339193016326,1025465390, RIDNoticias debe vacunar a todos los niños,1440749475333431299,False, RIDNoticias debe vacunar a todos los niños,2021-09-22T18:46:57.000Z,Mexico,@RIDNoticias debe vacunar a todos los niños,[],[],['RIDNoticias'],[]
52,es,1440748090277851143,2899575922, viajaVolaris Debido a que la fecha es próxima quisiera saber si será requerimiento oficial para adelantar mi vuelo de noviembre a octubre  que me recomiendan  Mi vacuna está programada hasta diciembre,1440768206575005696,False, viajaVolaris Debido a que la fecha es próxima quisiera saber si será requerimiento oficial para adelantar mi vuelo de noviembre a octubre  que me recomiendan  Mi vacuna está programada hasta diciembre,2021-09-22T20:01:23.000Z,Mexico,"@viajaVolaris Debido a que la fecha es próxima quisiera saber si será requerimiento oficial para adelantar mi vuelo de noviembre a octubre, que me recomiendan? Mi vacuna está programada hasta diciembre",[],[],['viajaVolaris'],['https://t.co/PveGtXycE0']
53,es,1440748090277851143,2899575922, laschizo Hola  María  En caso de haber algún cambio en los requerimientos de viaje  te estaremos informando por medio de correo electrónico  De igual manera puedes encontrar los requisitos de viaje aquí  https   t co iS1gLCGkid ,1440753044954570759,True, laschizo Hola  María  En caso de haber algún cambio en los requerimientos de viaje  te estaremos informando por medio de correo electrónico  De igual manera puedes encontrar los requisitos de viaje aquí  https   t co iS1gLCGkid ,2021-09-22T19:01:08.000Z,Mexico,"@laschizo Hola, María. En caso de haber algún cambio en los requerimientos de viaje, te estaremos informando por medio de correo electrónico. De igual manera puedes encontrar los requisitos de viaje aquí: https://t.co/iS1gLCGkid 😉👍","['😉', '👍']",[],['laschizo'],['https://t.co/WnCHA24TPQ']
